FID_1,X,Y,ID,Pb,Zn,Cu,SIGLE_PEDO,region_etm,GS
21752,217445,124934,T2015/2906,25.4144144144,81.27,12.33,Aba1,8,9
21800,236553,133248,T2015/3099,25.2342342342,111.63,13.37,Aba1,8,9
21801,236553,133248,T2015/3100,24.9099099099,103.3,13.83,Aba1,8,9
21110,222567,124230,T2014/3437,21.9,70.17,17.23,Aba1,8,9
21111,222567,124230,T2014/3438,22.97,76.87,13.57,Aba1,8,9
21112,222567,124230,T2014/3439,22,74.67,14.13,Aba1,8,9
21113,222567,124230,T2014/3440,22.77,73.4,11.13,Aba1,8,9
21114,222567,124230,T2014/3441,,72.1,10.17,Aba1,8,9
21115,222567,124230,T2014/3442,23.87,74.2,9.27,Aba1,8,9
21491,222500,131700,T2015/1444,28.7477477477,95.43,11.1,Ada1,8,9
21492,222500,131700,T2015/1445,28.1171171171,85.63,6.03,Ada1,8,9
21493,222500,131700,T2015/1446,,82.57,5.57,Ada1,8,9
21494,222500,131700,T2015/1447,30.7657657658,90.4,5.9,Ada1,8,9
21495,222500,131700,T2015/1448,26.2882882883,81.57,7.7,Ada1,8,9
21496,222500,131700,T2015/1449,,85.6,8.97,Ada1,8,9
21490,223000,129400,T2015/1443,28.6306306306,100.83,12.2,Aca0,8,9
21259,212201,126044,T2014/4501,29.67,88.7,12.57,ADa1,8,9
21260,212201,126044,T2014/4502,26.9,76.2,11.03,ADa1,8,9
21578,221163,122882,T2015/1960,26.018018018,80.37,12.9,ADa0,8,9
21579,221163,122882,T2015/1961,26.9189189189,79.5,12.77,ADa0,8,9
21564,217872,127010,T2015/1812,29.5585585586,87,15.6,ADa1,8,9
21833,216499,129496,T2015/3146,25.6306306306,80.9,11.93,Ada1,8,9
21597,222572,122407,T2015/1987,26.981981982,79.13,16.2,aGDBf2,8,13
21497,222700,132200,T2015/1450,31.2432432432,113.13,13.93,Gbap2,8,14
21498,222700,132200,T2015/1451,29.0540540541,104.37,12.23,Gbap2,8,14
21814,222040,123728,T2015/3115,,81.57,13.1,Gbax2,8,19
21815,222040,123728,T2015/3116,23.6126126126,77.87,14.3,Gbax2,8,19
21816,222040,123728,T2015/3117,23.8558558559,75.17,11.4,Gbax2,8,19
21817,222040,123728,T2015/3118,23.018018018,77.1,11.93,Gbax2,8,19
21580,221244,122760,T2015/1962,26.8918918919,81.17,12.23,Gbax4,8,19
21261,222468,122807,T2014/4503,36.37,74,13.43,Gbax2,8,19
21820,220243,122314,T2015/3128,43.3783783784,93.57,20.9,GbBf2,8,13
21807,232435,126909,T2015/3106,41.7567567568,142.9,17.9,GbBfp2,8,14
21808,232435,126909,T2015/3107,,132.97,19.1,GbBfp2,8,14
21262,222725,122749,T2014/4504,28.03,75.67,13.07,GbBK2,8,19
21536,216779,126100,T2015/1731,29.8918918919,91.07,12.8,GbBK4,8,19
22048,256150,109910,T2015/5283,39.3,115.03,21.4,Gbbfi0_1,13,28
22000,249948,110679,T2015/5093,40.4,123.47,19.27,Gbbfi0_1,13,28
22006,249916,111359,T2015/5099,29.5,148.57,22.47,Gbbfi0_1,13,28
22007,249916,111359,T2015/5100,30.13,146.57,28.43,Gbbfi0_1,13,28
22003,249583,111167,T2015/5096,22.43,110.47,16.83,Gbbfi2,13,28
22001,249424,111195,T2015/5094,22.7,108.3,20.07,Gbbfi2,13,28
22002,249424,111195,T2015/5095,25.77,116.57,20.5,Gbbfi2,13,28
22004,249420,111380,T2015/5097,27.2,135.5,17.63,Gbbfi2,13,28
22005,249220,111531,T2015/5098,24.17,118.5,17.33,Gbbfi2,13,28
22045,257850,109155,T2015/5280,26.97,90.87,16.97,Gbbfi0_1,13,28
22047,255950,109000,T2015/5282,26.23,86.43,18.7,Gbbfi0_1,13,28
22015,249000,106500,T2015/5108,34.73,134.6,34.47,Gbbfi2,13,28
22008,250276,111149,T2015/5101,,159.67,30.53,Gbbfi4,13,28
22009,250276,111149,T2015/5102,36.2,175.83,28.43,Gbbfi4,13,28
22046,257800,109055,T2015/5281,,94.83,19.4,GDbfi0_1,13,28
21897,198150,134300,T2015/3435,59.0810810811,163.27,11.1,AIa1,6,9
21898,197725,134400,T2015/3436,40.7027027027,138.63,16.7,GbBf2,6,13
21899,197400,134300,T2015/3437,50.9099099099,182.9,32.13,GbBf2,6,13
21900,197725,134550,T2015/3438,50.2522522523,159.63,19.6,GbBf2,6,13
22179,271000,102890,T2016/0880,25.5,106.07,19.47,Gbbfi2,16,31
22180,270390,102850,T2016/0881,26.63,106.9,20.3,Gbbfi2,16,31
22181,271600,102400,T2016/0882,24.13,104.77,19.5,Gbbfi0_1,17,32
22361,197720,143258,T2016/2827,28.13,63.2,11.47,Aba1,2,4
22362,197720,143258,T2016/2828,24.2,63.17,11.7,Aba1,2,4
22363,197087,143592,T2016/2829,23.6,59.7,11.2,Aba1,2,4
22367,235800,158300,T2016/2928,57.03,145.17,15.47,Abp0,2,4
22368,235800,158300,T2016/2929,,137.8,16.43,Abp0,2,4
22369,235800,158300,T2016/2930,32.57,132.6,16.37,Abp0,2,4
22370,235800,158300,T2016/2931,32.57,137.97,15.4,Abp0,2,4
22415,241350,160850,T2016/3261,38.7,156.47,15.13,Abpy(1),2,43
22416,241350,160850,T2016/3262,,152.2,17.8,Abpy(1),2,43
22417,241350,160850,T2016/3263,,158.6,16.6,Abpy(1),2,43
22419,241800,160600,T2016/3265,41.13,149.3,18.87,Abpy(1),2,43
22078,241283,126437,T2015/5900,34.27,125.03,14.97,Gbbkr2,10,22
22504,220342,126765,T2016/3640,21.43,84.47,11.2,(x)Aba,8,9
22505,220342,126765,T2016/3641,22.57,91.57,12.6,(x)Aba,8,9
21980,221045,128721,T2015/4768,27.2522522523,86.53,13.03,(x)Aba,8,9
22501,220092,123270,T2016/3633,28.53,71.57,12,(x)Aba,8,9
22502,220092,123270,T2016/3634,18.27,71.33,13.57,(x)Aba,8,9
22322,215575,130050,T2016/2410,37.63,109.53,16.7,(x)Aba,8,9
22320,222465,122993,T2016/2408,32.73,89.23,15.4,A-Gbp1,8,9
22373,214351,122918,T2016/2934,20.4,87.23,12.27,Aba1,8,9
22374,214350,123011,T2016/2935,20.4,80.27,11.97,Aba1,8,9
21971,217600,118300,T2015/4749,,65.43,10.47,A-Gbp1,8,9
21972,217600,118300,T2015/4750,23.6486486486,68.27,10.4,A-Gbp1,8,9
22276,236300,133059,T2016/2040,26.47,110.3,13.67,A-Gbp1,8,9
22277,236300,133059,T2016/2041,27.83,112.03,14.57,A-Gbp1,8,9
22278,236300,133059,T2016/2042,26.23,106.43,12.57,A-Gbp1,8,9
22372,214352,122856,T2016/2933,36.6,86.57,10.87,A-GDp1,8,9
22319,221758,122705,T2016/2406,28.67,94.63,16.07,A-GDa,8,9
22555,220532,128714,T2016/3804,27.63,96.17,12.77,Aba1,8,9
21977,220374,127259,T2015/4755,32.6576576577,84.63,12.63,Aba1,8,9
22420,221121,127486,T2016/3275,37.9,97.4,11.07,Aba1,8,9
21970,222733,123583,T2015/4747,23.7927927928,73.53,11.8,Aba1,8,9
22323,216800,129700,T2016/2412,33.1,107.8,15.73,Aba1,8,9
22565,216800,129700,T2016/3817,303.73,94.9,12.5,Aba1,8,9
22527,222958,128778,T2016/3669,32.83,123.33,12.43,Aba0,8,9
22080,214009,125046,T2015/5903,27.83,104.6,14.13,Aba1,8,9
22081,214009,125046,T2015/5904,,74.37,9.37,Aba1,8,9
22082,214009,125046,T2015/5905,20.33,73.13,11.47,Aba1,8,9
22083,214009,125046,T2015/5906,21.03,76.5,12.03,Aba1,8,9
22503,221734,127401,T2016/3635,22.37,86.9,16.6,Aba1,8,9
22421,217083,127031,T2016/3283,28.1,80.57,12.2,Aba1,8,9
22280,235821,132216,T2016/2045,,105.83,14.23,Aba1,8,9
22281,235821,132216,T2016/2046,24.63,108.8,12.67,Aba1,8,9
22331,220159,121231,T2016/2516,,65,12.67,Aba1,8,9
22557,216580,124676,T2016/3808,23.1,80.9,12.6,Aba1,8,9
22558,217422,125150,T2016/3809,32.7,81.07,12.27,Aba1,8,9
22559,217422,125150,T2016/3810,,79.93,13.77,Aba1,8,9
22560,217422,125150,T2016/3811,,78.37,13.07,Aba1,8,9
22562,218328,125348,T2016/3814,24.83,81.63,13.8,Aba1,8,9
21964,222093,124193,T2015/4741,23.4684684685,78.47,11.67,Aba1,8,9
21965,222093,124193,T2015/4742,,76.8,12.3,Aba1,8,9
21966,222093,124193,T2015/4743,,70.67,10.1,Aba1,8,9
21967,221976,124098,T2015/4744,22.2342342342,78.97,11.1,Aba1,8,9
21968,222093,124193,T2015/4745,19.2612612613,155.77,10.37,Aba1,8,9
21969,222093,124193,T2015/4746,18.1531531532,146.17,9.67,Aba1,8,9
21987,223601,120845,T2015/4776,28.7207207207,128.37,15.7,Aba1,8,9
22528,222968,126584,T2016/3670,22.63,81.8,11.37,Aba1,8,9
22529,222968,126584,T2016/3671,22.8,77.9,13.43,Aba1,8,9
22530,222631,126703,T2016/3672,,84.6,12.23,Aba1,8,9
22531,222631,126703,T2016/3673,21.97,78.67,12.33,Aba1,8,9
22532,222631,126703,T2016/3674,,78.83,12.53,Aba1,8,9
22533,222631,126703,T2016/3675,27.77,75,12.13,Aba1,8,9
22563,216154,130295,T2016/3815,57.37,136.87,28.2,Acp,8,9
22564,216154,130295,T2016/3816,48.17,113.17,20.5,Acp,8,9
22375,213703,122601,T2016/2936,22.13,71.8,7.6,ADa1,8,9
21978,222486,132912,T2015/4757,29.8018018018,99.4,12.6,Ada1,8,9
21979,222486,132912,T2015/4758,29.3243243243,99.77,8.23,Ada1,8,9
21981,220200,124074,T2015/4769,32.1441441441,90.1,11.4,aGbap2,8,14
21982,220200,124074,T2015/4770,,101.7,14.03,aGbap2,8,14
22509,227718,132338,T2016/3645,28.4,109.53,14.57,aGbap2,8,14
22510,227718,132338,T2016/3646,27.03,104.37,12.03,aGbap2,8,14
22511,227718,132338,T2016/3647,29.6,110.63,14.47,aGbap2,8,14
22512,227718,132338,T2016/3648,,81.43,9.7,aGbap2,8,14
22079,218104,122842,T2015/5901,22.93,68.3,10.87,Gbax2,8,19
22523,225699,130145,T2016/3665,29.13,111.93,13.2,Gbap2,8,14
22524,225699,130145,T2016/3666,24.4,91.87,9.23,Gbap2,8,14
22517,227791,124675,T2016/3658,48.47,102.6,15.47,Gbax2,8,19
22518,227791,124675,T2016/3659,,90.37,12.3,Gbax2,8,19
22519,227791,124675,T2016/3660,,101.4,12.67,Gbax2,8,19
22520,227791,124675,T2016/3661,32.47,106.43,14.03,Gbax2,8,19
22571,221123,120039,T2016/3824,27.37,76.8,14.37,Gbax2,8,19
22371,214392,122764,T2016/2932,26.57,93.27,13.1,Gbap2,8,14
22515,232016,127150,T2016/3652,28.83,125.1,15.47,Gbap2,8,14
22516,232016,127150,T2016/3653,30,132.83,16.43,Gbap2,8,14
22521,225242,130386,T2016/3662,34.13,131.4,16.6,Gbax2,8,19
22522,225242,130386,T2016/3663,,153.43,15.83,Gbax2,8,19
21986,222743,119999,T2015/4774,,98.03,18.53,Gbax4,8,19
22506,223450,128846,T2016/3642,40.33,150.13,16.7,Gbax2,8,19
22507,223450,128846,T2016/3643,29.23,101.33,14.17,Gbax2,8,19
22508,223450,128846,T2016/3644,,91.87,12.57,Gbax2,8,19
22525,222762,128651,T2016/3667,28.4,110.33,11.5,Gbax2,8,19
22526,222762,128651,T2016/3668,33.73,111.8,11.97,Gbax2,8,19
22513,231939,127025,T2016/3650,,129.87,15.43,GbBfp4,8,14
22514,231939,127025,T2016/3651,35.6,115,14.47,GbBfp4,8,14
22569,220213,121603,T2016/3822,28.67,87.97,20.6,GbBK4,8,19
22570,220213,121603,T2016/3823,23.87,66.8,15.73,GbBK4,8,19
22556,216457,125045,T2016/3807,,94.23,15.37,GbBK2,8,19
22321,222725,122749,T2016/2409,30.83,88.67,18.07,GbBK2,8,19
22561,218928,126221,T2016/3812,28.17,99.17,14.1,GbBK2,8,19
22332,219872,120516,T2016/2517,21.4,70.53,12.5,GbBK2,8,19
22279,235568,132027,T2016/2043,28.33,108.27,12.73,wGDat2,8,19
22678,250743,110509,T2016/4584,34.8,119.33,26.57,Gbbfi0_1,13,28
22679,250743,110509,T2016/4585,31.6,115.3,22.53,Gbbfi0_1,13,28
22852,257267,108969,T214/4110,34.5,102.97,20.87,Gbbfi0_1,13,28
22853,257528,108788,T214/4111,36.37,99.07,21.77,Gbbfi0_1,13,28
22752,253490,106699,T2016/5007,35.77,89.6,27.53,Gbbfi2,13,28
22680,250885,110357,T2016/4590,63.6,123.2,22.6,Gbbfi2,13,28
22987,254750,140897,VEPR032SC1,77.6020408163,190,23.5409836066,Gbbf2,9,25
22966,253884,140710,VEFO005SC1,,91.8791208791,18.9770114943,Gbbr2,9,25
22974,254184,141103,VEPR004SC1,74.5408163265,180,21.0819672131,Gbbr2,9,25
22988,255945,141043,VEPR033SC1,88.8265306122,320,32.5573770492,GbBK2,9,17
22971,255524,142485,VEFO036SC1,,,58.0574712644,Gbbr3,9,25
22989,257577,141572,VEPR034SC1,68.4183673469,140,14.5245901639,Gbbr2,9,25
22977,256985,140744,VEPR008SC1,52.0918367347,120,15.3442622951,Gbbr3,9,25
22933,246949,139652,TRFO033SC1,,158.912087912,31.6206896552,Gbbr3,9,25
22969,259886,142502,VEFO025SC1,,125.945054945,16.6781609195,Gbbr2,9,25
22946,245634,140028,TRPR019SC1,53.112244898,270,14.5245901639,Gbbt2,9,25
22929,247221,138792,TRFO025SC1,,136.934065934,27.0229885057,Gbbr2,9,25
22976,255620,140469,VEPR007SC1,124.540816327,180,30.9180327869,Gbbr2,9,25
22927,244239,139582,TRFO016SC1,,191.879120879,33.9195402299,Gbbr5,9,25
22978,255094,141298,VEPR009SC1,155.153061224,240,44.0327868852,Gbbr3,9,25
22968,258587,141747,VEFO021SC1,,119.351648352,22.4252873563,Gbbr4,9,25
22975,255023,140027,VEPR006SC1,71.4795918367,140,17.8032786885,GDbr2,9,25
22979,256619,141481,VEPR013SC1,78.6224489796,160,24.3606557377,rGbb2,9,25
22963,257603,140915,VECU012SC1,80.6632653061,180,26.8196721311,Gbbr3,9,25
22967,255536,141945,VEFO018SC1,,158.912087912,40.816091954,NC,9,25
22923,246644,140154,TRCU023SC1,,,,Abp(1),9,43
22942,243237,140323,TRPR013SC1,63.3163265306,310,17.8032786885,Aba,7,9
22937,242571,142147,TRPR006SC1,,,,Aba,7,9
22964,257880,144307,VECU027SC1,134.744897959,310,32.5573770492,Aba,7,9
22965,258808,143968,VECU030SC1,114.336734694,,27.6393442623,Aba,7,9
22970,256572,143097,VEFO035SC1,,320.424567582,43.5269978391,Abp,7,9
22947,245909,140610,TRPR022SC1,,610,31.737704918,Abp(1),7,9
22980,257571,142804,VEPR020SC1,114.336734694,310,21.9016393443,Abp,7,9
22984,259052,145069,VEPR028SC1,165.357142857,390,44.0327868852,ADa,7,9
22990,254701,144030,VEPR038SC1,144.948979592,200,31.737704918,Gbbf4,7,15
22973,253180,143723,VEPR002SC1,58.2142857143,230,24.3606557377,Gbbfp4,7,16
22943,243970,140650,TRPR015SC1,,290,16.1639344262,Gbbf2,7,15
22940,243993,141534,TRPR009SC1,51.0714285714,280,10.4262295082,Gbbfp4,7,16
22944,243991,140279,TRPR017SC1,77.6020408163,440,18.6229508197,Gbbfp4,7,16
22938,244581,142057,TRPR007SC1,,280,18.6229508197,Gbbfp2,7,16
22922,243669,142063,TRCU010SC1,83.7244897959,440,30.0983606557,Gbbfp2,7,16
22930,247382,141802,TRFO027SC1,,202.868131868,15.5287356322,Gbbfp2,7,16
22949,242406,140731,TRPR030SC1,,1100,30.0983606557,Gbbkf2,7,17
22962,254002,144443,VECU003SC1,53.112244898,220,26,Gbbfp2,7,16
22925,243610,142612,TRFO011SC1,,444.626373626,,Gbbfp4,7,16
22936,242530,140200,TRPR005SC1,,750,,Gbbk4,7,17
22934,241914,141307,TRPR002SC1,195.969387755,1200,,Gbbk4,7,17
22983,257646,143608,VEPR026SC1,,,36.6557377049,Gbbk4,7,17
22932,243046,142560,TRFO031SC1,,,,Gbbfp5,7,16
22972,253049,143256,VEPR001SC1,78.6224489796,230,28.4590163934,Gbbfp5,7,16
22985,258527,143236,VEPR029SC1,114.336734694,240,18.6229508197,GbBK2,7,17
22931,246167,140700,TRFO028SC1,,521.549450549,31.6206896552,Gbbfp5,7,16
22986,254775,141972,VEPR031SC1,165.357142857,420,35.0163934426,GbBK2,7,17
22981,259664,143747,VEPR023SC1,89.8469387755,220,26,GbBK2,7,17
22928,242055,140533,TRFO021SC1,,2323.74725275,45.4137931034,GbBK4,7,17
22982,259655,144060,VEPR024SC1,,460,42.393442623,Gbbk4,7,17
22951,247247,140955,TRPR034SC1,,240,19.4426229508,Gbbkf4,7,17
22950,243127,141123,TRPR032SC1,134.744897959,890,24.3606557377,Gbbt2,7,18
22939,244519,141354,TRPR008SC1,64.3367346939,260,16.9836065574,Gbbfp4,7,16
22948,245184,140840,TRPR029SC1,41.887755102,210,13.7049180328,Gbbfp4,7,16
22924,247428,141562,TRCU026SC1,45.9693877551,130,13.7049180328,Gbbfp4,7,16
22952,247951,140912,TRPR035SC1,73.5204081633,240,18.6229508197,Gbbfp4,7,16
22945,244713,140151,TRPR018SC1,,580,21.9016393443,Abp(1),7,43
22953,216237,139710,V1S_C4_8,44.1458119898,183.517236,12.1075769836,(x)Ada,6,9
22960,228079,145173,V8S_C4_15,65.6027625,295.666658,25.0495992131,Aba,6,9
22956,219138,143590,V4S_C4_11,39.8774938776,213.0839018,16.2969020984,Aba1,6,9
22954,217570,140924,V2S_C4_9,,197.7907988,11.3594832131,Aca1,6,9
22955,218812,142534,V3S_C4_10,72.7550793367,296.6861982,15.6236177049,Ada,6,9
22959,221096,142936,V7S_C4_14,67.2178017857,337.4678062,14.5014770492,Adp(c),6,9
22958,220607,145163,V6S_C4_13,46.4530109694,192.6930978,12.3320051148,Ada1,6,9
22828,200758,140228,T2016/6656,26.3,73.1,13.97,ADa1,6,9
22829,200758,140228,T2016/6657,26.53,74.67,15.83,ADa1,6,9
22830,200758,140228,T2016/6658,26.1,72.23,17.27,ADa1,6,9
22957,219772,145475,V5S_C4_12,33.6480566327,159.0482712,10.4617706885,Adp,6,9
22941,241666,140354,TRPR012SC1,155.153061224,,45.6721311475,aGbBr2,6,10
22709,198648,134275,T2016/4669,96.17,235.27,20.77,GbBf4,6,13
22710,198748,134122,T2016/4670,170.4,442.17,41.9,GbBf4,6,13
22711,198748,134122,T2016/4671,131.67,403.4,37.57,GbBf4,6,13
22935,241352,141566,TRPR003SC1,114.336734694,920,24.3606557377,Gbbr2,6,10
22926,243016,139104,TRFO014SC1,,191.879120879,39.6666666667,Gbbr2,6,10
22961,227658,144879,V9S_C4_16,239.911645408,475.1057332,23.1045554098,GbBt4,6,12
22824,199671,144821,T2016/6652,,55.6,15.47,Aba1,2,4
22825,199678,144080,T2016/6653,23.37,58.3,15.07,Aba1,2,4
22826,198750,142950,T2016/6654,,65.87,15.7,Aba1,2,4
22827,198750,142950,T2016/6655,28.13,68.4,16.37,Aba1,2,4
22823,199333,145313,T2016/6650,23.27,62.7,18.57,AbB,2,4
22712,239650,127550,T2016/4673,38.03,121.9,17.97,Gbbkf2,10,22
22713,239300,127275,T2016/4675,35.37,101.6,17.23,Gbbkr2,10,22
22833,214518,122148,T2016/6673,,,,Aba1,8,9
22834,214518,122148,T2016/6674,,,,Aba1,8,9
